0xC6D8	0x00A8
0x8170	0xEEE8
0x8171	0xEEE9
0x8172	0xEEEA
0x8173	0xEEEB
0x8174	0xEEEC
0x8175	0xEEED
0x8176	0xEEEE
0x8177	0xEEEF
0x8178	0xEEF0
0x8179	0xEEF1
0x817A	0xEEF2
0x817B	0xEEF3
0x817C	0xEEF4
0x817D	0xEEF5
0x817E	0xEEF6
0x81A1	0xEEF7
0x81A2	0xEEF8
0x81A3	0xEEF9
0x81A4	0xEEFA
0x81A5	0xEEFB
0x81A6	0xEEFC
0x81A7	0xEEFD
0x81A8	0xEEFE
0x81A9	0xEEFF
0x81AA	0xEF00
0x81AB	0xEF01
0x81AC	0xEF02
0x81AD	0xEF03
0x81AE	0xEF04
0x81AF	0xEF05
0x81B0	0xEF06
0x81B1	0xEF07
0x81B2	0xEF08
0x81B3	0xEF09
0x81B4	0xEF0A
0x81B5	0xEF0B
0x81B6	0xEF0C
0x81B7	0xEF0D
0x81B8	0xEF0E
0x81B9	0xEF0F
0x81BA	0xEF10
0x81BB	0xEF11
0x81BC	0xEF12
0x81BD	0xEF13
0x81BE	0xEF14
0x81BF	0xEF15
0x81C0	0xEF16
0x81C1	0xEF17
0x81C2	0xEF18
0x81C3	0xEF19
0x81C4	0xEF1A
0x81C5	0xEF1B
0x81C6	0xEF1C
0x81C7	0xEF1D
0x81C8	0xEF1E
0x81C9	0xEF1F
0x81CA	0xEF20
0x81CB	0xEF21
0x81CC	0xEF22
0x81CD	0xEF23
0x81CE	0xEF24
0x81CF	0xEF25
0x81D0	0xEF26
0x81D1	0xEF27
0x81D2	0xEF28
0x81D3	0xEF29
0x81D4	0xEF2A
0x81D5	0xEF2B
0x81D6	0xEF2C
0x81D7	0xEF2D
0x81D8	0xEF2E
0x81D9	0xEF2F
0x81DA	0xEF30
0x81DB	0xEF31
0x81DC	0xEF32
0x81DD	0xEF33
0x81DE	0xEF34
0x81DF	0xEF35
0x81E0	0xEF36
0x81E1	0xEF37
0x81E2	0xEF38
0x81E3	0xEF39
0x81E4	0xEF3A
0x81E5	0xEF3B
0x81E6	0xEF3C
0x81E7	0xEF3D
0x81E8	0xEF3E
0x81E9	0xEF3F
0x81EA	0xEF40
0x81EB	0xEF41
0x81EC	0xEF42
0x81ED	0xEF43
0x81EE	0xEF44
0x81EF	0xEF45
0x81F0	0xEF46
0x81F1	0xEF47
0x81F2	0xEF48
0x81F3	0xEF49
0x81F4	0xEF4A
0x81F5	0xEF4B
0x81F6	0xEF4C
0x81F7	0xEF4D
0x81F8	0xEF4E
0x81F9	0xEF4F
0x81FA	0xEF50
0x81FB	0xEF51
0x81FC	0xEF52
0x81FD	0xEF53
0x81FE	0xEF54
0x8240	0xEF55
0x8241	0xEF56
0x8242	0xEF57
0x8243	0xEF58
0x8244	0xEF59
0x8245	0xEF5A
0x8246	0xEF5B
0x8247	0xEF5C
0x8248	0xEF5D
0x8249	0xEF5E
0x824A	0xEF5F
0x824B	0xEF60
0x824C	0xEF61
0x824D	0xEF62
0x824E	0xEF63
0x824F	0xEF64
0x8250	0xEF65
0x8251	0xEF66
0x8252	0xEF67
0x8253	0xEF68
0x8254	0xEF69
0x8255	0xEF6A
0x8256	0xEF6B
0x8257	0xEF6C
0x8258	0xEF6D
0x8259	0xEF6E
0x825A	0xEF6F
0x825B	0xEF70
0x825C	0xEF71
0x825D	0xEF72
0x825E	0xEF73
0x825F	0xEF74
0x8260	0xEF75
0x8261	0xEF76
0x8262	0xEF77
0x8263	0xEF78
0x8264	0xEF79
0x8265	0xEF7A
0x8266	0xEF7B
0x8267	0xEF7C
0x8268	0xEF7D
0x8269	0xEF7E
0x826A	0xEF7F
0x826B	0xEF80
0x826C	0xEF81
0x826D	0xEF82
0x826E	0xEF83
0x826F	0xEF84
0x8270	0xEF85
0x8271	0xEF86
0x8272	0xEF87
0x8273	0xEF88
0x8274	0xEF89
0x8275	0xEF8A
0x8276	0xEF8B
0x8277	0xEF8C
0x8278	0xEF8D
0x8279	0xEF8E
0x827A	0xEF8F
0x827B	0xEF90
0x827C	0xEF91
0x827D	0xEF92
0x827E	0xEF93
0x82A1	0xEF94
0x82A2	0xEF95
0x82A3	0xEF96
0x82A4	0xEF97
0x82A5	0xEF98
0x82A6	0xEF99
0x82A7	0xEF9A
0x82A8	0xEF9B
0x82A9	0xEF9C
0x82AA	0xEF9D
0x82AB	0xEF9E
0x82AC	0xEF9F
0x82AD	0xEFA0
0x82AE	0xEFA1
0x82AF	0xEFA2
0x82B0	0xEFA3
0x82B1	0xEFA4
0x82B2	0xEFA5
0x82B3	0xEFA6
0x82B4	0xEFA7
0x82B5	0xEFA8
0x82B6	0xEFA9
0x82B7	0xEFAA
0x82B8	0xEFAB
0x82B9	0xEFAC
0x82BA	0xEFAD
0x82BB	0xEFAE
0x82BC	0xEFAF
0x82BD	0xEFB0
0x82BE	0xEFB1
0x82BF	0xEFB2
0x82C0	0xEFB3
0x82C1	0xEFB4
0x82C2	0xEFB5
0x82C3	0xEFB6
0x82C4	0xEFB7
0x82C5	0xEFB8
0x82C6	0xEFB9
0x82C7	0xEFBA
0x82C8	0xEFBB
0x82C9	0xEFBC
0x82CA	0xEFBD
0x82CB	0xEFBE
0x82CC	0xEFBF
0x82CD	0xEFC0
0x82CE	0xEFC1
0x82CF	0xEFC2
0x82D0	0xEFC3
0x82D1	0xEFC4
0x82D2	0xEFC5
0x82D3	0xEFC6
0x82D4	0xEFC7
0x82D5	0xEFC8
0x82D6	0xEFC9
0x82D7	0xEFCA
0x82D8	0xEFCB
0x82D9	0xEFCC
0x82DA	0xEFCD
0x82DB	0xEFCE
0x82DC	0xEFCF
0x82DD	0xEFD0
0x82DE	0xEFD1
0x82DF	0xEFD2
0x82E0	0xEFD3
0x82E1	0xEFD4
0x82E2	0xEFD5
0x82E3	0xEFD6
0x82E4	0xEFD7
0x82E5	0xEFD8
0x82E6	0xEFD9
0x82E7	0xEFDA
0x82E8	0xEFDB
0x82E9	0xEFDC
0x82EA	0xEFDD
0x82EB	0xEFDE
0x82EC	0xEFDF
0x82ED	0xEFE0
0x82EE	0xEFE1
0x82EF	0xEFE2
0x82F0	0xEFE3
0x82F1	0xEFE4
0x82F2	0xEFE5
0x82F3	0xEFE6
0x82F4	0xEFE7
0x82F5	0xEFE8
0x82F6	0xEFE9
0x82F7	0xEFEA
0x82F8	0xEFEB
0x82F9	0xEFEC
0x82FA	0xEFED
0x82FB	0xEFEE
0x82FC	0xEFEF
0x82FD	0xEFF0
0x82FE	0xEFF1
0x8340	0xEFF2
0x8341	0xEFF3
0x8342	0xEFF4
0x8343	0xEFF5
0x8344	0xEFF6
0x8345	0xEFF7
0x8346	0xEFF8
0x8347	0xEFF9
0x8348	0xEFFA
0x8349	0xEFFB
0x834A	0xEFFC
0x834B	0xEFFD
0x834C	0xEFFE
0x834D	0xEFFF
0x834E	0xF000
0x834F	0xF001
0x8350	0xF002
0x8351	0xF003
0x8352	0xF004
0x8353	0xF005
0x8354	0xF006
0x8355	0xF007
0x8356	0xF008
0x8357	0xF009
0x8358	0xF00A
0x8359	0xF00B
0x835A	0xF00C
0x835B	0xF00D
0x835C	0xF00E
0x835D	0xF00F
0x835E	0xF010
0x835F	0xF011
0x8360	0xF012
0x8361	0xF013
0x8362	0xF014
0x8363	0xF015
0x8364	0xF016
0x8365	0xF017
0x8366	0xF018
0x8367	0xF019
0x8368	0xF01A
0x8369	0xF01B
0x836A	0xF01C
0x836B	0xF01D
0x836C	0xF01E
0x836D	0xF01F
0x836E	0xF020
0x836F	0xF021
0x8370	0xF022
0x8371	0xF023
0x8372	0xF024
0x8373	0xF025
0x8374	0xF026
0x8375	0xF027
0x8376	0xF028
0x8377	0xF029
0x8378	0xF02A
0x8379	0xF02B
0x837A	0xF02C
0x837B	0xF02D
0x837C	0xF02E
0x837D	0xF02F
0x837E	0xF030
0x83A1	0xF031
0x83A2	0xF032
0x83A3	0xF033
0x83A4	0xF034
0x83A5	0xF035
0x83A6	0xF036
0x83A7	0xF037
0x83A8	0xF038
0x83A9	0xF039
0x83AA	0xF03A
0x83AB	0xF03B
0x83AC	0xF03C
0x83AD	0xF03D
0x83AE	0xF03E
0x83AF	0xF03F
0x83B0	0xF040
0x83B1	0xF041
0x83B2	0xF042
0x83B3	0xF043
0x83B4	0xF044
0x83B5	0xF045
0x83B6	0xF046
0x83B7	0xF047
0x83B8	0xF048
0x83B9	0xF049
0x83BA	0xF04A
0x83BB	0xF04B
0x83BC	0xF04C
0x83BD	0xF04D
0x83BE	0xF04E
0x83BF	0xF04F
0x83C0	0xF050
0x83C1	0xF051
0x83C2	0xF052
0x83C3	0xF053
0x83C4	0xF054
0x83C5	0xF055
0x83C6	0xF056
0x83C7	0xF057
0x83C8	0xF058
0x83C9	0xF059
0x83CA	0xF05A
0x83CB	0xF05B
0x83CC	0xF05C
0x83CD	0xF05D
0x83CE	0xF05E
0x83CF	0xF05F
0x83D0	0xF060
0x83D1	0xF061
0x83D2	0xF062
0x83D3	0xF063
0x83D4	0xF064
0x83D5	0xF065
0x83D6	0xF066
0x83D7	0xF067
0x83D8	0xF068
0x83D9	0xF069
0x83DA	0xF06A
0x83DB	0xF06B
0x83DC	0xF06C
0x83DD	0xF06D
0x83DE	0xF06E
0x83DF	0xF06F
0x83E0	0xF070
0x83E1	0xF071
0x83E2	0xF072
0x83E3	0xF073
0x83E4	0xF074
0x83E5	0xF075
0x83E6	0xF076
0x83E7	0xF077
0x83E8	0xF078
0x83E9	0xF079
0x83EA	0xF07A
0x83EB	0xF07B
0x83EC	0xF07C
0x83ED	0xF07D
0x83EE	0xF07E
0x83EF	0xF07F
0x83F0	0xF080
0x83F1	0xF081
0x83F2	0xF082
0x83F3	0xF083
0x83F4	0xF084
0x83F5	0xF085
0x83F6	0xF086
0x83F7	0xF087
0x83F8	0xF088
0x83F9	0xF089
0x83FA	0xF08A
0x83FB	0xF08B
0x83FC	0xF08C
0x83FD	0xF08D
0x83FE	0xF08E
0x8440	0xF08F
0x8441	0xF090
0x8442	0xF091
0x8443	0xF092
0x8444	0xF093
0x8445	0xF094
0x8446	0xF095
0x8447	0xF096
0x8448	0xF097
0x8449	0xF098
0x844A	0xF099
0x844B	0xF09A
0x844C	0xF09B
0x844D	0xF09C
0x844E	0xF09D
0x844F	0xF09E
0x8450	0xF09F
0x8451	0xF0A0
0x8452	0xF0A1
0x8453	0xF0A2
0x8454	0xF0A3
0x8455	0xF0A4
0x8456	0xF0A5
0x8457	0xF0A6
0x8458	0xF0A7
0x8459	0xF0A8
0x845A	0xF0A9
0x845B	0xF0AA
0x845C	0xF0AB
0x845D	0xF0AC
0x845E	0xF0AD
0x845F	0xF0AE
0x8460	0xF0AF
0x8461	0xF0B0
0x8462	0xF0B1
0x8463	0xF0B2
0x8464	0xF0B3
0x8465	0xF0B4
0x8466	0xF0B5
0x8467	0xF0B6
0x8468	0xF0B7
0x8469	0xF0B8
0x846A	0xF0B9
0x846B	0xF0BA
0x846C	0xF0BB
0x846D	0xF0BC
0x846E	0xF0BD
0x846F	0xF0BE
0x8470	0xF0BF
0x8471	0xF0C0
0x8472	0xF0C1
0x8473	0xF0C2
0x8474	0xF0C3
0x8475	0xF0C4
0x8476	0xF0C5
0x8477	0xF0C6
0x8478	0xF0C7
0x8479	0xF0C8
0x847A	0xF0C9
0x847B	0xF0CA
0x847C	0xF0CB
0x847D	0xF0CC
0x847E	0xF0CD
0x84A1	0xF0CE
0x84A2	0xF0CF
0x84A3	0xF0D0
0x84A4	0xF0D1
0x84A5	0xF0D2
0x84A6	0xF0D3
0x84A7	0xF0D4
0x84A8	0xF0D5
0x84A9	0xF0D6
0x84AA	0xF0D7
0x84AB	0xF0D8
0x84AC	0xF0D9
0x84AD	0xF0DA
0x84AE	0xF0DB
0x84AF	0xF0DC
0x84B0	0xF0DD
0x84B1	0xF0DE
0x84B2	0xF0DF
0x84B3	0xF0E0
0x84B4	0xF0E1
0x84B5	0xF0E2
0x84B6	0xF0E3
0x84B7	0xF0E4
0x84B8	0xF0E5
0x84B9	0xF0E6
0x84BA	0xF0E7
0x84BB	0xF0E8
0x84BC	0xF0E9
0x84BD	0xF0EA
0x84BE	0xF0EB
0x84BF	0xF0EC
0x84C0	0xF0ED
0x84C1	0xF0EE
0x84C2	0xF0EF
0x84C3	0xF0F0
0x84C4	0xF0F1
0x84C5	0xF0F2
0x84C6	0xF0F3
0x84C7	0xF0F4
0x84C8	0xF0F5
0x84C9	0xF0F6
0x84CA	0xF0F7
0x84CB	0xF0F8
0x84CC	0xF0F9
0x84CD	0xF0FA
0x84CE	0xF0FB
0x84CF	0xF0FC
0x84D0	0xF0FD
0x84D1	0xF0FE
0x84D2	0xF0FF
0x84D3	0xF100
0x84D4	0xF101
0x84D5	0xF102
0x84D6	0xF103
0x84D7	0xF104
0x84D8	0xF105
0x84D9	0xF106
0x84DA	0xF107
0x84DB	0xF108
0x84DC	0xF109
0x84DD	0xF10A
0x84DE	0xF10B
0x84DF	0xF10C
0x84E0	0xF10D
0x84E1	0xF10E
0x84E2	0xF10F
0x84E3	0xF110
0x84E4	0xF111
0x84E5	0xF112
0x84E6	0xF113
0x84E7	0xF114
0x84E8	0xF115
0x84E9	0xF116
0x84EA	0xF117
0x84EB	0xF118
0x84EC	0xF119
0x84ED	0xF11A
0x84EE	0xF11B
0x84EF	0xF11C
0x84F0	0xF11D
0x84F1	0xF11E
0x84F2	0xF11F
0x84F3	0xF120
0x84F4	0xF121
0x84F5	0xF122
0x84F6	0xF123
0x84F7	0xF124
0x84F8	0xF125
0x84F9	0xF126
0x84FA	0xF127
0x84FB	0xF128
0x84FC	0xF129
0x84FD	0xF12A
0x84FE	0xF12B
0x8540	0xF12C
0x8541	0xF12D
0x8542	0xF12E
0x8543	0xF12F
0x8544	0xF130
0x8545	0xF131
0x8546	0xF132
0x8547	0xF133
0x8548	0xF134
0x8549	0xF135
0x854A	0xF136
0x854B	0xF137
0x854C	0xF138
0x854D	0xF139
0x854E	0xF13A
0x854F	0xF13B
0x8550	0xF13C
0x8551	0xF13D
0x8552	0xF13E
0x8553	0xF13F
0x8554	0xF140
0x8555	0xF141
0x8556	0xF142
0x8557	0xF143
0x8558	0xF144
0x8559	0xF145
0x855A	0xF146
0x855B	0xF147
0x855C	0xF148
0x855D	0xF149
0x855E	0xF14A
0x855F	0xF14B
0x8560	0xF14C
0x8561	0xF14D
0x8562	0xF14E
0x8563	0xF14F
0x8564	0xF150
0x8565	0xF151
0x8566	0xF152
0x8567	0xF153
0x8568	0xF154
0x8569	0xF155
0x856A	0xF156
0x856B	0xF157
0x856C	0xF158
0x856D	0xF159
0x856E	0xF15A
0x856F	0xF15B
0x8570	0xF15C
0x8571	0xF15D
0x8572	0xF15E
0x8573	0xF15F
0x8574	0xF160
0x8575	0xF161
0x8576	0xF162
0x8577	0xF163
0x8578	0xF164
0x8579	0xF165
0x857A	0xF166
0x857B	0xF167
0x857C	0xF168
0x857D	0xF169
0x857E	0xF16A
0x85A1	0xF16B
0x85A2	0xF16C
0x85A3	0xF16D
0x85A4	0xF16E
0x85A5	0xF16F
0x85A6	0xF170
0x85A7	0xF171
0x85A8	0xF172
0x85A9	0xF173
0x85AA	0xF174
0x85AB	0xF175
0x85AC	0xF176
0x85AD	0xF177
0x85AE	0xF178
0x85AF	0xF179
0x85B0	0xF17A
0x85B1	0xF17B
0x85B2	0xF17C
0x85B3	0xF17D
0x85B4	0xF17E
0x85B5	0xF17F
0x85B6	0xF180
0x85B7	0xF181
0x85B8	0xF182
0x85B9	0xF183
0x85BA	0xF184
0x85BB	0xF185
0x85BC	0xF186
0x85BD	0xF187
0x85BE	0xF188
0x85BF	0xF189
0x85C0	0xF18A
0x85C1	0xF18B
0x85C2	0xF18C
0x85C3	0xF18D
0x85C4	0xF18E
0x85C5	0xF18F
0x85C6	0xF190
0x85C7	0xF191
0x85C8	0xF192
0x85C9	0xF193
0x85CA	0xF194
0x85CB	0xF195
0x85CC	0xF196
0x85CD	0xF197
0x85CE	0xF198
0x85CF	0xF199
0x85D0	0xF19A
0x85D1	0xF19B
0x85D2	0xF19C
0x85D3	0xF19D
0x85D4	0xF19E
0x85D5	0xF19F
0x85D6	0xF1A0
0x85D7	0xF1A1
0x85D8	0xF1A2
0x85D9	0xF1A3
0x85DA	0xF1A4
0x85DB	0xF1A5
0x85DC	0xF1A6
0x85DD	0xF1A7
0x85DE	0xF1A8
0x85DF	0xF1A9
0x85E0	0xF1AA
0x85E1	0xF1AB
0x85E2	0xF1AC
0x85E3	0xF1AD
0x85E4	0xF1AE
0x85E5	0xF1AF
0x85E6	0xF1B0
0x85E7	0xF1B1
0x85E8	0xF1B2
0x85E9	0xF1B3
0x85EA	0xF1B4
0x85EB	0xF1B5
0x85EC	0xF1B6
0x85ED	0xF1B7
0x85EE	0xF1B8
0x85EF	0xF1B9
0x85F0	0xF1BA
0x85F1	0xF1BB
0x85F2	0xF1BC
0x85F3	0xF1BD
0x85F4	0xF1BE
0x85F5	0xF1BF
0x85F6	0xF1C0
0x85F7	0xF1C1
0x85F8	0xF1C2
0x85F9	0xF1C3
0x85FA	0xF1C4
0x85FB	0xF1C5
0x85FC	0xF1C6
0x85FD	0xF1C7
0x85FE	0xF1C8
0x8640	0xF1C9
0x8641	0xF1CA
0x8642	0xF1CB
0x8643	0xF1CC
0x8644	0xF1CD
0x8645	0xF1CE
0x8646	0xF1CF
0x8647	0xF1D0
0x8648	0xF1D1
0x8649	0xF1D2
0x864A	0xF1D3
0x864B	0xF1D4
0x864C	0xF1D5
0x864D	0xF1D6
0x864E	0xF1D7
0x864F	0xF1D8
0x8650	0xF1D9
0x8651	0xF1DA
0x8652	0xF1DB
0x8653	0xF1DC
0x8654	0xF1DD
0x8655	0xF1DE
0x8656	0xF1DF
0x8657	0xF1E0
0x8658	0xF1E1
0x8659	0xF1E2
0x865A	0xF1E3
0x865B	0xF1E4
0x865C	0xF1E5
0x865D	0xF1E6
0x865E	0xF1E7
0x865F	0xF1E8
0x8660	0xF1E9
0x8661	0xF1EA
0x8662	0xF1EB
0x8663	0xF1EC
0x8664	0xF1ED
0x8665	0xF1EE
0x8666	0xF1EF
0x8667	0xF1F0
0x8668	0xF1F1
0x8669	0xF1F2
0x866A	0xF1F3
0x866B	0xF1F4
0x866C	0xF1F5
0x866D	0xF1F6
0x866E	0xF1F7
0x866F	0xF1F8
0x8670	0xF1F9
0x8671	0xF1FA
0x8672	0xF1FB
0x8673	0xF1FC
0x8674	0xF1FD
0x8675	0xF1FE
0x8676	0xF1FF
0x8677	0xF200
0x8678	0xF201
0x8679	0xF202
0x867A	0xF203
0x867B	0xF204
0x867C	0xF205
0x867D	0xF206
0x867E	0xF207
0x86A1	0xF208
0x86A2	0xF209
0x86A3	0xF20A
0x86A4	0xF20B
0x86A5	0xF20C
0x86A6	0xF20D
0x86A7	0xF20E
0x86A8	0xF20F
0x86A9	0xF210
0x86AA	0xF211
0x86AB	0xF212
0x86AC	0xF213
0x86AD	0xF214
0x86AE	0xF215
0x86AF	0xF216
0x86B0	0xF217
0x86B1	0xF218
0x86B2	0xF219
0x86B3	0xF21A
0x86B4	0xF21B
0x86B5	0xF21C
0x86B6	0xF21D
0x86B7	0xF21E
0x86B8	0xF21F
0x86B9	0xF220
0x86BA	0xF221
0x86BB	0xF222
0x86BC	0xF223
0x86BD	0xF224
0x86BE	0xF225
0x86BF	0xF226
0x86C0	0xF227
0x86C1	0xF228
0x86C2	0xF229
0x86C3	0xF22A
0x86C4	0xF22B
0x86C5	0xF22C
0x86C6	0xF22D
0x86C7	0xF22E
0x86C8	0xF22F
0x86C9	0xF230
0x86CA	0xF231
0x86CB	0xF232
0x86CC	0xF233
0x86CD	0xF234
0x86CE	0xF235
0x86CF	0xF236
0x86D0	0xF237
0x86D1	0xF238
0x86D2	0xF239
0x86D3	0xF23A
0x86D4	0xF23B
0x86D5	0xF23C
0x86D6	0xF23D
0x86D7	0xF23E
0x86D8	0xF23F
0x86D9	0xF240
0x86DA	0xF241
0x86DB	0xF242
0x86DC	0xF243
0x86DD	0xF244
0x86DE	0xF245
0x86DF	0xF246
0x86E0	0xF247
0x86E1	0xF248
0x86E2	0xF249
0x86E3	0xF24A
0x86E4	0xF24B
0x86E5	0xF24C
0x86E6	0xF24D
0x86E7	0xF24E
0x86E8	0xF24F
0x86E9	0xF250
0x86EA	0xF251
0x86EB	0xF252
0x86EC	0xF253
0x86ED	0xF254
0x86EE	0xF255
0x86EF	0xF256
0x86F0	0xF257
0x86F1	0xF258
0x86F2	0xF259
0x86F3	0xF25A
0x86F4	0xF25B
0x86F5	0xF25C
0x86F6	0xF25D
0x86F7	0xF25E
0x86F8	0xF25F
0x86F9	0xF260
0x86FA	0xF261
0x86FB	0xF262
0x86FC	0xF263
0x86FD	0xF264
0x86FE	0xF265
0x8740	0xF266
0x8741	0xF267
0x8742	0xF268
0x8743	0xF269
0x8744	0xF26A
0x8745	0xF26B
0x8746	0xF26C
0x8747	0xF26D
0x8748	0xF26E
0x8749	0xF26F
0x874A	0xF270
0x874B	0xF271
0x874C	0xF272
0x874D	0xF273
0x874E	0xF274
0x874F	0xF275
0x8750	0xF276
0x8751	0xF277
0x8752	0xF278
0x8753	0xF279
0x8754	0xF27A
0x8755	0xF27B
0x8756	0xF27C
0x8757	0xF27D
0x8758	0xF27E
0x8759	0xF27F
0x875A	0xF280
0x875B	0xF281
0x875C	0xF282
0x875D	0xF283
0x875E	0xF284
0x875F	0xF285
0x8760	0xF286
0x8761	0xF287
0x8762	0xF288
0x8763	0xF289
0x8764	0xF28A
0x8765	0xF28B
0x8766	0xF28C
0x8767	0xF28D
0x8768	0xF28E
0x8769	0xF28F
0x876A	0xF290
0x876B	0xF291
0x876C	0xF292
0x876D	0xF293
0x876E	0xF294
0x876F	0xF295
0x8770	0xF296
0x8771	0xF297
0x8772	0xF298
0x8773	0xF299
0x8774	0xF29A
0x8775	0xF29B
0x8776	0xF29C
0x8777	0xF29D
0x8778	0xF29E
0x8779	0xF29F
0x877A	0xF2A0
0x877B	0xF2A1
0x877C	0xF2A2
0x877D	0xF2A3
0x877E	0xF2A4
0x87A1	0xF2A5
0x87A2	0xF2A6
0x87A3	0xF2A7
0x87A4	0xF2A8
0x87A5	0xF2A9
0x87A6	0xF2AA
0x87A7	0xF2AB
0x87A8	0xF2AC
0x87A9	0xF2AD
0x87AA	0xF2AE
0x87AB	0xF2AF
0x87AC	0xF2B0
0x87AD	0xF2B1
0x87AE	0xF2B2
0x87AF	0xF2B3
0x87B0	0xF2B4
0x87B1	0xF2B5
0x87B2	0xF2B6
0x87B3	0xF2B7
0x87B4	0xF2B8
0x87B5	0xF2B9
0x87B6	0xF2BA
0x87B7	0xF2BB
0x87B8	0xF2BC
0x87B9	0xF2BD
0x87BA	0xF2BE
0x87BB	0xF2BF
0x87BC	0xF2C0
0x87BD	0xF2C1
0x87BE	0xF2C2
0x87BF	0xF2C3
0x87C0	0xF2C4
0x87C1	0xF2C5
0x87C2	0xF2C6
0x87C3	0xF2C7
0x87C4	0xF2C8
0x87C5	0xF2C9
0x87C6	0xF2CA
0x87C7	0xF2CB
0x87C8	0xF2CC
0x87C9	0xF2CD
0x87CA	0xF2CE
0x87CB	0xF2CF
0x87CC	0xF2D0
0x87CD	0xF2D1
0x87CE	0xF2D2
0x87CF	0xF2D3
0x87D0	0xF2D4
0x87D1	0xF2D5
0x87D2	0xF2D6
0x87D3	0xF2D7
0x87D4	0xF2D8
0x87D5	0xF2D9
0x87D6	0xF2DA
0x87D7	0xF2DB
0x87D8	0xF2DC
0x87D9	0xF2DD
0x87DA	0xF2DE
0x87DB	0xF2DF
0x87DC	0xF2E0
0x87DD	0xF2E1
0x87DE	0xF2E2
0x87DF	0xF2E3
0x87E0	0xF2E4
0x87E1	0xF2E5
0x87E2	0xF2E6
0x87E3	0xF2E7
0x87E4	0xF2E8
0x87E5	0xF2E9
0x87E6	0xF2EA
0x87E7	0xF2EB
0x87E8	0xF2EC
0x87E9	0xF2ED
0x87EA	0xF2EE
0x87EB	0xF2EF
0x87EC	0xF2F0
0x87ED	0xF2F1
0x87EE	0xF2F2
0x87EF	0xF2F3
0x87F0	0xF2F4
0x87F1	0xF2F5
0x87F2	0xF2F6
0x87F3	0xF2F7
0x87F4	0xF2F8
0x87F5	0xF2F9
0x87F6	0xF2FA
0x87F7	0xF2FB
0x87F8	0xF2FC
0x87F9	0xF2FD
0x87FA	0xF2FE
0x87FB	0xF2FF
0x87FC	0xF300
0x87FD	0xF301
0x87FE	0xF302
0x8840	0xF303
0x8841	0xF304
0x8842	0xF305
0x8843	0xF306
0x8844	0xF307
0x8845	0xF308
0x8846	0xF309
0x8847	0xF30A
0x8848	0xF30B
0x8849	0xF30C
0x884A	0xF30D
0x884B	0xF30E
0x884C	0xF30F
0x884D	0xF310
0x884E	0xF311
0x884F	0xF312
0x8850	0xF313
0x8851	0xF314
0x8852	0xF315
0x8853	0xF316
0x8854	0xF317
0x8855	0xF318
0x8856	0xF319
0x8857	0xF31A
0x8858	0xF31B
0x8859	0xF31C
0x885A	0xF31D
0x885B	0xF31E
0x885C	0xF31F
0x885D	0xF320
0x885E	0xF321
0x885F	0xF322
0x8860	0xF323
0x8861	0xF324
0x8862	0xF325
0x8863	0xF326
0x8864	0xF327
0x8865	0xF328
0x8866	0xF329
0x8867	0xF32A
0x8868	0xF32B
0x8869	0xF32C
0x886A	0xF32D
0x886B	0xF32E
0x886C	0xF32F
0x886D	0xF330
0x886E	0xF331
0x886F	0xF332
0x8870	0xF333
0x8871	0xF334
0x8872	0xF335
0x8873	0xF336
0x8874	0xF337
0x8875	0xF338
0x8876	0xF339
0x8877	0xF33A
0x8878	0xF33B
0x8879	0xF33C
0x887A	0xF33D
0x887B	0xF33E
0x887C	0xF33F
0x887D	0xF340
0x887E	0xF341
0x88A1	0xF342
0x88A2	0xF343
0x88A3	0xF344
0x88A4	0xF345
0x88A5	0xF346
0x88A6	0xF347
0x88A7	0xF348
0x88A8	0xF349
0x88A9	0xF34A
0x88AA	0xF34B
0x88AB	0xF34C
0x88AC	0xF34D
0x88AD	0xF34E
0x88AE	0xF34F
0x88AF	0xF350
0x88B0	0xF351
0x88B1	0xF352
0x88B2	0xF353
0x88B3	0xF354
0x88B4	0xF355
0x88B5	0xF356
0x88B6	0xF357
0x88B7	0xF358
0x88B8	0xF359
0x88B9	0xF35A
0x88BA	0xF35B
0x88BB	0xF35C
0x88BC	0xF35D
0x88BD	0xF35E
0x88BE	0xF35F
0x88BF	0xF360
0x88C0	0xF361
0x88C1	0xF362
0x88C2	0xF363
0x88C3	0xF364
0x88C4	0xF365
0x88C5	0xF366
0x88C6	0xF367
0x88C7	0xF368
0x88C8	0xF369
0x88C9	0xF36A
0x88CA	0xF36B
0x88CB	0xF36C
0x88CC	0xF36D
0x88CD	0xF36E
0x88CE	0xF36F
0x88CF	0xF370
0x88D0	0xF371
0x88D1	0xF372
0x88D2	0xF373
0x88D3	0xF374
0x88D4	0xF375
0x88D5	0xF376
0x88D6	0xF377
0x88D7	0xF378
0x88D8	0xF379
0x88D9	0xF37A
0x88DA	0xF37B
0x88DB	0xF37C
0x88DC	0xF37D
0x88DD	0xF37E
0x88DE	0xF37F
0x88DF	0xF380
0x88E0	0xF381
0x88E1	0xF382
0x88E2	0xF383
0x88E3	0xF384
0x88E4	0xF385
0x88E5	0xF386
0x88E6	0xF387
0x88E7	0xF388
0x88E8	0xF389
0x88E9	0xF38A
0x88EA	0xF38B
0x88EB	0xF38C
0x88EC	0xF38D
0x88ED	0xF38E
0x88EE	0xF38F
0x88EF	0xF390
0x88F0	0xF391
0x88F1	0xF392
0x88F2	0xF393
0x88F3	0xF394
