Importing revision: 15f199c91a72b0d51bf0a12b3b77827ecb5051ff
from repository: https://github.com/web-platform-tests/wpt.git
Importing css-writing-modes/inline-block-alignment-orthogonal-vrl-002-ref.xht to css-writing-modes/inline-block-alignment-orthogonal-vrl-002-ref.xht
Importing css-writing-modes/inline-block-alignment-orthogonal-vlr-005.xht to css-writing-modes/inline-block-alignment-orthogonal-vlr-005.xht
Importing css-writing-modes/inline-block-alignment-orthogonal-vrl-002.xht to css-writing-modes/inline-block-alignment-orthogonal-vrl-002.xht
Importing css-writing-modes/inline-block-alignment-orthogonal-vrl-004.xht to css-writing-modes/inline-block-alignment-orthogonal-vrl-004.xht
Importing css-writing-modes/inline-block-alignment-slr-009.xht to css-writing-modes/inline-block-alignment-slr-009.xht
Importing css-writing-modes/inline-block-alignment-slr-009-ref.xht to css-writing-modes/inline-block-alignment-slr-009-ref.xht
Importing css-writing-modes/inline-block-alignment-srl-008.xht to css-writing-modes/inline-block-alignment-srl-008.xht
Importing css-writing-modes/inline-replaced-vlr-003.xht to css-writing-modes/inline-replaced-vlr-003.xht
Importing css-writing-modes/inline-replaced-vrl-002-ref.xht to css-writing-modes/inline-replaced-vrl-002-ref.xht
Importing css-writing-modes/inline-replaced-vlr-005.xht to css-writing-modes/inline-replaced-vlr-005.xht
Importing css-writing-modes/inline-replaced-vrl-002.xht to css-writing-modes/inline-replaced-vrl-002.xht
Importing css-writing-modes/inline-replaced-vrl-004.xht to css-writing-modes/inline-replaced-vrl-004.xht
Importing css-writing-modes/inline-table-alignment-002.xht to css-writing-modes/inline-table-alignment-002.xht
Importing css-writing-modes/inline-table-alignment-002-ref.xht to css-writing-modes/inline-table-alignment-002-ref.xht
Importing css-writing-modes/inline-table-alignment-003.xht to css-writing-modes/inline-table-alignment-003.xht
Importing css-writing-modes/inline-table-alignment-003-ref.xht to css-writing-modes/inline-table-alignment-003-ref.xht
Importing css-writing-modes/inline-table-alignment-004.xht to css-writing-modes/inline-table-alignment-004.xht
Importing css-writing-modes/inline-table-alignment-005.xht to css-writing-modes/inline-table-alignment-005.xht
Importing css-writing-modes/line-box-direction-htb-001.xht to css-writing-modes/line-box-direction-htb-001.xht
Importing css-writing-modes/line-box-direction-slr-043.xht to css-writing-modes/line-box-direction-slr-043.xht
Importing css-writing-modes/line-box-direction-slr-047.xht to css-writing-modes/line-box-direction-slr-047.xht
Importing css-writing-modes/line-box-direction-slr-048.xht to css-writing-modes/line-box-direction-slr-048.xht
Importing css-writing-modes/line-box-direction-slr-050.xht to css-writing-modes/line-box-direction-slr-050.xht
Importing css-writing-modes/line-box-direction-slr-053.xht to css-writing-modes/line-box-direction-slr-053.xht
Importing css-writing-modes/line-box-direction-slr-054.xht to css-writing-modes/line-box-direction-slr-054.xht
Importing css-writing-modes/line-box-direction-slr-056.xht to css-writing-modes/line-box-direction-slr-056.xht
Importing css-writing-modes/line-box-direction-slr-058.xht to css-writing-modes/line-box-direction-slr-058.xht
Importing css-writing-modes/line-box-direction-slr-060.xht to css-writing-modes/line-box-direction-slr-060.xht
Importing css-writing-modes/line-box-direction-srl-042.xht to css-writing-modes/line-box-direction-srl-042.xht
Importing css-writing-modes/line-box-direction-srl-045.xht to css-writing-modes/line-box-direction-srl-045.xht
Importing css-writing-modes/line-box-direction-srl-046.xht to css-writing-modes/line-box-direction-srl-046.xht
Importing css-writing-modes/line-box-direction-srl-049.xht to css-writing-modes/line-box-direction-srl-049.xht
Importing css-writing-modes/line-box-direction-srl-051.xht to css-writing-modes/line-box-direction-srl-051.xht
Importing css-writing-modes/line-box-direction-srl-052.xht to css-writing-modes/line-box-direction-srl-052.xht
Importing css-writing-modes/line-box-direction-srl-055.xht to css-writing-modes/line-box-direction-srl-055.xht
Importing css-writing-modes/line-box-direction-srl-057.xht to css-writing-modes/line-box-direction-srl-057.xht
Importing css-writing-modes/line-box-direction-srl-059.xht to css-writing-modes/line-box-direction-srl-059.xht
Importing css-writing-modes/line-box-direction-vlr-003.xht to css-writing-modes/line-box-direction-vlr-003.xht
Importing css-writing-modes/line-box-direction-vlr-007.xht to css-writing-modes/line-box-direction-vlr-007.xht
Importing css-writing-modes/line-box-direction-vlr-008.xht to css-writing-modes/line-box-direction-vlr-008.xht
Importing css-writing-modes/line-box-direction-vlr-010.xht to css-writing-modes/line-box-direction-vlr-010.xht
Importing css-writing-modes/line-box-direction-vlr-013.xht to css-writing-modes/line-box-direction-vlr-013.xht
Importing css-writing-modes/line-box-direction-vlr-014.xht to css-writing-modes/line-box-direction-vlr-014.xht
Importing css-writing-modes/line-box-direction-vlr-016.xht to css-writing-modes/line-box-direction-vlr-016.xht
Importing css-writing-modes/line-box-direction-vlr-018.xht to css-writing-modes/line-box-direction-vlr-018.xht
Importing css-writing-modes/line-box-direction-vlr-020.xht to css-writing-modes/line-box-direction-vlr-020.xht
Importing css-writing-modes/line-box-direction-vrl-002.xht to css-writing-modes/line-box-direction-vrl-002.xht
Importing css-writing-modes/line-box-direction-vrl-005.xht to css-writing-modes/line-box-direction-vrl-005.xht
Importing css-writing-modes/line-box-direction-vrl-006.xht to css-writing-modes/line-box-direction-vrl-006.xht
Importing css-writing-modes/line-box-direction-vrl-009.xht to css-writing-modes/line-box-direction-vrl-009.xht
Importing css-writing-modes/line-box-direction-vrl-011.xht to css-writing-modes/line-box-direction-vrl-011.xht
Importing css-writing-modes/line-box-direction-vrl-012.xht to css-writing-modes/line-box-direction-vrl-012.xht
Importing css-writing-modes/line-box-direction-vrl-015.xht to css-writing-modes/line-box-direction-vrl-015.xht
Importing css-writing-modes/line-box-direction-vrl-017.xht to css-writing-modes/line-box-direction-vrl-017.xht
Importing css-writing-modes/line-box-direction-vrl-019.xht to css-writing-modes/line-box-direction-vrl-019.xht
Importing css-writing-modes/line-box-height-vlr-003.xht to css-writing-modes/line-box-height-vlr-003.xht
Importing css-writing-modes/line-box-height-vlr-003-ref.xht to css-writing-modes/line-box-height-vlr-003-ref.xht
Importing css-writing-modes/line-box-height-vlr-005.xht to css-writing-modes/line-box-height-vlr-005.xht
Importing css-writing-modes/line-box-height-vlr-007.xht to css-writing-modes/line-box-height-vlr-007.xht
Importing css-writing-modes/line-box-height-vlr-007-ref.xht to css-writing-modes/line-box-height-vlr-007-ref.xht
Importing css-writing-modes/line-box-height-vlr-009.xht to css-writing-modes/line-box-height-vlr-009.xht
Importing css-writing-modes/line-box-height-vlr-011.xht to css-writing-modes/line-box-height-vlr-011.xht
Importing css-writing-modes/line-box-height-vlr-011-ref.xht to css-writing-modes/line-box-height-vlr-011-ref.xht
Importing css-writing-modes/line-box-height-vlr-013.xht to css-writing-modes/line-box-height-vlr-013.xht
Importing css-writing-modes/line-box-height-vlr-021.xht to css-writing-modes/line-box-height-vlr-021.xht
Importing css-writing-modes/line-box-height-vlr-021-ref.xht to css-writing-modes/line-box-height-vlr-021-ref.xht
Importing css-writing-modes/line-box-height-vlr-023.xht to css-writing-modes/line-box-height-vlr-023.xht
Importing css-writing-modes/line-box-height-vlr-023-ref.xht to css-writing-modes/line-box-height-vlr-023-ref.xht
Importing css-writing-modes/line-box-height-vrl-002.xht to css-writing-modes/line-box-height-vrl-002.xht
Importing css-writing-modes/line-box-height-vrl-002-ref.xht to css-writing-modes/line-box-height-vrl-002-ref.xht
Importing css-writing-modes/line-box-height-vrl-004.xht to css-writing-modes/line-box-height-vrl-004.xht
Importing css-writing-modes/line-box-height-vrl-006.xht to css-writing-modes/line-box-height-vrl-006.xht
Importing css-writing-modes/line-box-height-vrl-006-ref.xht to css-writing-modes/line-box-height-vrl-006-ref.xht
Importing css-writing-modes/line-box-height-vrl-008.xht to css-writing-modes/line-box-height-vrl-008.xht
Importing css-writing-modes/line-box-height-vrl-010.xht to css-writing-modes/line-box-height-vrl-010.xht
Importing css-writing-modes/line-box-height-vrl-010-ref.xht to css-writing-modes/line-box-height-vrl-010-ref.xht
Importing css-writing-modes/line-box-height-vrl-012.xht to css-writing-modes/line-box-height-vrl-012.xht
Importing css-writing-modes/margin-collapse-vlr-003.xht to css-writing-modes/margin-collapse-vlr-003.xht
Importing css-writing-modes/margin-collapse-vlr-009.xht to css-writing-modes/margin-collapse-vlr-009.xht
Importing css-writing-modes/margin-collapse-vlr-011.xht to css-writing-modes/margin-collapse-vlr-011.xht
Importing css-writing-modes/margin-collapse-vlr-015.xht to css-writing-modes/margin-collapse-vlr-015.xht
Importing css-writing-modes/margin-collapse-vlr-017.xht to css-writing-modes/margin-collapse-vlr-017.xht
Importing css-writing-modes/margin-collapse-vlr-025.xht to css-writing-modes/margin-collapse-vlr-025.xht
Importing css-writing-modes/margin-collapse-vlr-031.xht to css-writing-modes/margin-collapse-vlr-031.xht
Importing css-writing-modes/margin-collapse-vlr-035.xht to css-writing-modes/margin-collapse-vlr-035.xht
Importing css-writing-modes/margin-collapse-vlr-037.xht to css-writing-modes/margin-collapse-vlr-037.xht
Importing css-writing-modes/margin-collapse-vrl-002.xht to css-writing-modes/margin-collapse-vrl-002.xht
Importing css-writing-modes/margin-collapse-vrl-008.xht to css-writing-modes/margin-collapse-vrl-008.xht
Importing css-writing-modes/margin-collapse-vrl-010.xht to css-writing-modes/margin-collapse-vrl-010.xht
Importing css-writing-modes/margin-collapse-vrl-014.xht to css-writing-modes/margin-collapse-vrl-014.xht
Importing css-writing-modes/margin-collapse-vrl-016.xht to css-writing-modes/margin-collapse-vrl-016.xht
Importing css-writing-modes/margin-collapse-vrl-024.xht to css-writing-modes/margin-collapse-vrl-024.xht
Importing css-writing-modes/margin-collapse-vrl-030.xht to css-writing-modes/margin-collapse-vrl-030.xht
Importing css-writing-modes/margin-collapse-vrl-034.xht to css-writing-modes/margin-collapse-vrl-034.xht
Importing css-writing-modes/margin-collapse-vrl-036.xht to css-writing-modes/margin-collapse-vrl-036.xht
Importing css-writing-modes/margin-vlr-003.xht to css-writing-modes/margin-vlr-003.xht
Importing css-writing-modes/margin-vrl-002.xht to css-writing-modes/margin-vrl-002.xht
Importing css-writing-modes/normal-flow-overconstrained-vlr-003.xht to css-writing-modes/normal-flow-overconstrained-vlr-003.xht
Importing css-writing-modes/normal-flow-overconstrained-vlr-005.xht to css-writing-modes/normal-flow-overconstrained-vlr-005.xht
Importing css-writing-modes/normal-flow-overconstrained-vrl-002.xht to css-writing-modes/normal-flow-overconstrained-vrl-002.xht
Importing css-writing-modes/normal-flow-overconstrained-vrl-004.xht to css-writing-modes/normal-flow-overconstrained-vrl-004.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-002.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-002.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-002-ref.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-002-ref.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-006.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-006.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-006-ref.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-006-ref.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-010.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-010.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-010-ref.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-010-ref.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-014.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-014.xht
Importing css-writing-modes/ortho-htb-alongside-vrl-floats-014-ref.xht to css-writing-modes/ortho-htb-alongside-vrl-floats-014-ref.xht
Importing css-writing-modes/outline-inline-block-vrl-006.html to css-writing-modes/outline-inline-block-vrl-006.html
Importing css-writing-modes/reference/outline-inline-block-vrl-006.html to css-writing-modes/reference/outline-inline-block-vrl-006.html
Importing css-writing-modes/outline-inline-vlr-006.html to css-writing-modes/outline-inline-vlr-006.html
Importing css-writing-modes/reference/outline-inline-vlr-006.html to css-writing-modes/reference/outline-inline-vlr-006.html
Importing css-writing-modes/outline-inline-vrl-006.html to css-writing-modes/outline-inline-vrl-006.html
Importing css-writing-modes/reference/outline-inline-vrl-006.html to css-writing-modes/reference/outline-inline-vrl-006.html
Importing css-writing-modes/overconstrained-rel-pos-ltr-left-right-vlr-005.xht to css-writing-modes/overconstrained-rel-pos-ltr-left-right-vlr-005.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-left-right-vlr-005-ref.xht to css-writing-modes/overconstrained-rel-pos-ltr-left-right-vlr-005-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-left-right-vrl-004.xht to css-writing-modes/overconstrained-rel-pos-ltr-left-right-vrl-004.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-left-right-vrl-004-ref.xht to css-writing-modes/overconstrained-rel-pos-ltr-left-right-vrl-004-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vlr-003.xht to css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vlr-003.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vlr-003-ref.xht to css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vlr-003-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vrl-002.xht to css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vrl-002.xht
Importing css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vrl-002-ref.xht to css-writing-modes/overconstrained-rel-pos-ltr-top-bottom-vrl-002-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-left-right-vlr-009.xht to css-writing-modes/overconstrained-rel-pos-rtl-left-right-vlr-009.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-left-right-vlr-009-ref.xht to css-writing-modes/overconstrained-rel-pos-rtl-left-right-vlr-009-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-left-right-vrl-008.xht to css-writing-modes/overconstrained-rel-pos-rtl-left-right-vrl-008.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-left-right-vrl-008-ref.xht to css-writing-modes/overconstrained-rel-pos-rtl-left-right-vrl-008-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vlr-007.xht to css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vlr-007.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vlr-007-ref.xht to css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vlr-007-ref.xht
Importing css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vrl-006.xht to css-writing-modes/overconstrained-rel-pos-rtl-top-bottom-vrl-006.xht
